Link;Fiyat;İlan Tarihi;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Araç Durumu;Boya-değişen
https://www.arabam.com/ilan/sahibinden-satilik-bmw-1-serisi-118i-comfort/sahibinden-bmw-1-serisi-118i-comfort-2012-model/35296627;789.999 TL;29 Kasım 2025;BMW;1 Serisi;118i Comfort;2012;238.000 km;Otomatik;52 lt;Hatchback/5;Mavi (metalik);1598 cc;170 hp;İkinci El;4 değişen, 8 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-5-serisi-520i-standart/sahibinden-bmw-5-serisi-520i-standart-1996-model/35297328;330.000 TL;29 Kasım 2025;BMW;5 Serisi;520i Standart;1996;333.000 km;Otomatik;80 lt;Sedan;Mavi (metalik);1991 cc;150 hp;İkinci El;1 değişen, 9 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-edition-comfort/sahibinden-bmw-3-serisi-320d-edition-comfort-2012-model/25482780;1.185.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Edition Comfort;2012;176.000 km;Otomatik;60 lt;Sedan;Beyaz;1995 cc;184 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-4-serisi-420d-xdrive-premium/acil1439950tl2014-bmw-4-20d-xdrive-multimediali-coupe-179000km/35291963;1.439.950 TL;29 Kasım 2025;BMW;4 Serisi;420d xDrive Premium;2014;179.000 km;Otomatik;57 lt;Coupe;Beyaz;1995 cc;184 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-luxury-line/sahibinden-bmw-3-serisi-320i-ed-luxury-line-2016-model/35296742;1.500.000 TL;29 Kasım 2025;BMW;3 Serisi;320i ED Luxury Line;2016;225.000 km;Otomatik;60 lt;Sedan;Lacivert;1598 cc;170 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-4-serisi-418i-gran-coupe-m-sport/bmw-4-serisi-418i-gran-coupe-m-sport-2016-model/35292255;1.675.000 TL;29 Kasım 2025;BMW;4 Serisi;418i Gran Coupe M Sport;2016;135.000 km;Otomatik;60 lt;Coupe;Beyaz;1499 cc;136 hp;İkinci El;3 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-2006-model/35282969;710.000 TL;29 Kasım 2025;BMW;3 Serisi;316i Standart;2006;362.000 km;Düz;63 lt;Sedan;Siyah;1796 cc;116 hp;İkinci El;8 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-premium/sahibinden-bmw-3-serisi-320d-premium-2011-model-lci-sunroof-184-luk/35291477;710.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Premium;2011;326.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;-;İkinci El;3 değişen, 5 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-2013-model-tekirdag/35273063;1.075.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Standart;2013;330.000 km;Otomatik;57 lt;Sedan;Siyah;1995 cc;184 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-bmw-1-serisi-116i-joy-edition/sahibinden-bmw-1-serisi-116i-joy-edition-2014-model-istanbul/35232588;740.000 TL;29 Kasım 2025;BMW;1 Serisi;116i Joy Edition;2014;300.000 km;Otomatik;52 lt;Hatchback/5;Beyaz;1598 cc;136 hp;İkinci El;1 değişen, 3 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-2013-model-tekirdag/35272907;1.075.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Standart;2013;330.000 km;Otomatik;57 lt;Sedan;Siyah;1995 cc;184 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-50th-year-m-edition/boyasizvakum-taba-4-bolge-360cmr-makam-p-carbon-schwarz/35290440;3.980.000 TL;29 Kasım 2025;BMW;5 Serisi;520i 50th Year M Edition;2023;75.000 km;Otomatik;Benzin;Sedan;Siyah;1601 - 1800 cm3;176 - 200 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-330i-standart/isik-auto-dan-3-30i-manuel-harici-beyin-dolu-dolu-maport/35289920;555.000 TL;29 Kasım 2025;BMW;3 Serisi;330i Standart;2006;199.000 km;Düz;60 lt;Sedan;Gri (Gümüş);2996 cc;258 hp;İkinci El;12 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/otomatik-vites-sahibinden-bmw-3-serisi-320d-standart-2005-model/35295098;490.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Standart;2005;421.000 km;Düz;63 lt;Sedan;Gri (Gümüş);1995 cc;150 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-bmw-1-serisi-116i-sport-line/sahibinden-bmw-1-serisi-116i-sport-line-2012-model/35293907;1.100.000 TL;29 Kasım 2025;BMW;1 Serisi;116i Sport Line;2012;165.000 km;Otomatik;52 lt;Hatchback/5;Beyaz;1598 cc;136 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-bmw-1-serisi-116i-premium/sahibinden-bmw-1-serisi-116i-premium-2009-model/35294537;750.000 TL;29 Kasım 2025;BMW;1 Serisi;116i Premium;2009;205.000 km;Otomatik;53 lt;Hatchback/5;Beyaz;1596 cc;116 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-2011-model/35281901;685.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Standart;2011;330.000 km;Otomatik;60 lt;Sedan;Beyaz;1995 cc;184 hp;İkinci El;4 değişen, 2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-5-serisi-520i-m-sport/hatasiz-boyasiz-tramersiz-50-yil-extrali-mkm-perde-lazer-far-hrm-ses-sistemi/35294616;3.870.000 TL;29 Kasım 2025;BMW;5 Serisi;520i M Sport;2022;65.000 km;Otomatik;68 lt;Sedan;Siyah;1597 cc;170 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-modern-line/sahibinden-bmw-3-serisi-320d-modern-line-2012-model/35281378;1.520.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Modern Line;2012;154.300 km;Otomatik;57 lt;Sedan;Beyaz;1995 cc;184 hp;İkinci El;5 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-edition-sport-line/sahibinden-bmw-3-serisi-318i-edition-sport-line-2017-model/35280747;1.450.000 TL;29 Kasım 2025;BMW;3 Serisi;318i Edition Sport Line;2017;189.000 km;Otomatik;60 lt;Sedan;Beyaz;1499 cc;136 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-5-serisi-520d-premium/sahibinden-bmw-5-serisi-520d-premium-2011-model-konya/35280741;1.200.000 TL;29 Kasım 2025;BMW;5 Serisi;520d Premium;2011;370.000 km;Otomatik;70 lt;Sedan;Beyaz;1995 cc;184 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-plus/oztorun-oto-2016-bmw-320i-ed-sport-plus/35286792;1.620.000 TL;29 Kasım 2025;BMW;3 Serisi;320i ED Sport Plus;2016;158.925 km;Otomatik;60 lt;Sedan;Beyaz;1598 cc;170 hp;İkinci El;2 değişen, 1 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-5-serisi-520d-comfort/sahibinden-emsalsiz-f10/35279420;1.340.000 TL;29 Kasım 2025;BMW;5 Serisi;520d Comfort;2011;332.000 km;Otomatik;70 lt;Sedan;Beyaz;1995 cc;184 hp;İkinci El;9 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-comfort/sahibinden-bmw-3-serisi-320d-comfort-2010-model-istanbul/35277195;865.000 TL;29 Kasım 2025;BMW;3 Serisi;320d Comfort;2010;268.000 km;Otomatik;60 lt;Sedan;Siyah;1995 cc;177 hp;İkinci El;9 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-premium/hisar1071-2009-lci-bmw-3-20i-style193-m-body-kit-170hp/35285956;795.000 TL;29 Kasım 2025;BMW;3 Serisi;320i Premium;2009;283.000 km;Otomatik;Benzin;Sedan;Siyah;1801 - 2000 cm3;151 - 175 HP;İkinci El;2 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-luxury-line/hisar1071-2018-bmw-5-20i-luxury-line-2022-face-lift/35285954;2.625.000 TL;29 Kasım 2025;BMW;5 Serisi;520i Luxury Line;2018;218.000 km;Otomatik;Benzin;Sedan;Siyah;1401 - 1600 cm3;151 - 175 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-bmw-5-serisi-520i-comfort/degisensiz-dusuk-km-m-sport-donusum-bmw-f10/35278105;1.890.000 TL;29 Kasım 2025;BMW;5 Serisi;520i Comfort;2013;127.000 km;Otomatik;70 lt;Sedan;Beyaz;1592 cc;170 hp;İkinci El;4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-m-serisi-m5-competition/bmw-m5-competiton-trnin-en-iyisi-taba-b-w-masaj-carbon-hatasiz/35285142;5.200.000 TL;29 Kasım 2025;BMW;M Serisi;M5 Competition;2017;65.000 km;Otomatik;Benzin;Sedan;Gri;4001 - 4500 cm3;601 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-i-serisi-i5-edrive30-m-sport/atasoy-hatasiz-i5-msport-bayi-sogutma-headup-bovers-w-360-kamera/35285138;4.490.000 TL;29 Kasım 2025;BMW;i Serisi;i5 eDrive30 M Sport;2024;24.000 km;Otomatik;Elektrik;Sedan;Siyah;-;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-i-serisi-i4-edrive40-m-sport/2024-model-bmw-i4-m-sport-makyajli-18-000km-boyasiz-hatasiz/35285136;4.080.000 TL;29 Kasım 2025;BMW;i Serisi;i4 eDrive40 M Sport;2024;18.000 km;Otomatik;Elektrik;Hatchback/5;Gri;-;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-i-serisi-i4-edrive40-m-sport/2022-model-bmw-i4-edrive40-m-sport-50-yil-ici-kirmizi-harman/35285135;3.425.000 TL;29 Kasım 2025;BMW;i Serisi;i4 eDrive40 M Sport;2022;71.000 km;Otomatik;Elektrik;Coupe;Mavi;;340 hp;İkinci El;1 değişen
https://www.arabam.com/ilan/galeriden-satilik-bmw-i-serisi-i4-edrive40-m-sport/2023-bmw-i4-edrive-40m-sport-hatasiz-boyasiz-76-000km-izmit-auto/35285134;3.399.750 TL;29 Kasım 2025;BMW;i Serisi;i4 eDrive40 M Sport;2023;76.000 km;Otomatik;Elektrik;Hatchback/5;Mavi;-;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-m-serisi-m3/shakir-lci-f80m3-comp-head-up-harmanserit-4-isitma-pazarliksiz/32951482;2.975.000 TL;29 Kasım 2025;BMW;M Serisi;M3;2012;105.000 km;Otomatik;60 lt;Sedan;Turuncu;3999 cc;420 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-i-serisi-i8-premium-techno/sofuoglu-group-tan-acillfirsat-2016-model-sedefli-egzoz-full/29926575;5.100.000 TL;29 Kasım 2025;BMW;i Serisi;i8 Premium Techno;2016;178.000 km;Otomatik;2,1 lt;Coupe;Beyaz;1500 cc;362 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-523i-standart/point-motorsdan-jeep-takasli/35285095;485.000 TL;29 Kasım 2025;BMW;5 Serisi;523i Standart;1998;258.000 km;Otomatik;LPG & Benzin;Sedan;Siyah;2001 - 2500 cm3;151 - 175 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive-plus/2016-bmw-520i-91-000-km-vakum-hayalet-elk-bagj-genis-ekran/35285090;2.240.000 TL;29 Kasım 2025;BMW;5 Serisi;520i Executive Plus;2016;91.000 km;Otomatik;70 lt;Sedan;Füme;1592 cc;170 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive/2016-degisensiz-boyasiz-tramersiz-emsalsiz-5-20i-k-karti-gecerli/35285078;2.150.000 TL;29 Kasım 2025;BMW;5 Serisi;520i Executive;2016;119.000 km;Otomatik;70 lt;Sedan;Gri;1592 cc;170 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive/murat-korkmaz-2015-5-20i-executive-vakum-h-k-taba-103km-boyasiz/35285077;2.175.000 TL;29 Kasım 2025;BMW;5 Serisi;520i Executive;2015;103.000 km;Otomatik;70 lt;Sedan;Siyah;1592 cc;170 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-50th-year-m-edition/ms-auto-dan-2022-mdl-50-000-km-bmw-520-m-sport-ilk-el/35285067;3.375.000 TL;29 Kasım 2025;BMW;5 Serisi;520i 50th Year M Edition;2022;50.000 km;Otomatik;Benzin;Sedan;Siyah;1401 - 1600 cm3;176 - 200 HP;İkinci El;1 değişen, 1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive/2016-mod-5-20i-executive-nbt-vakum-hayalet-takasa-acik/34622769;1.635.000 TL;29 Kasım 2025;BMW;5 Serisi;520i Executive;2016;239.000 km;Otomatik;70 lt;Sedan;Siyah;1592 cc;170 hp;İkinci El;1 değişen
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-50th-year-m-edition/mtn-otomotiv2022-bmw-5-20i-50th-alvite-gri-taba-otonom-vakum/31497693;4.199.750 TL;29 Kasım 2025;BMW;5 Serisi;520i 50th Year M Edition;2022;81.000 km;Otomatik;Benzin;Sedan;Gri;1401 - 1600 cm3;176 - 200 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-standart/kuzen2-merkez-bmw-320i-efficientdynamics-standart-otomatik/35285035;1.349.000 TL;29 Kasım 2025;BMW;3 Serisi;320i ED Standart;2015;139.530 km;Otomatik;Benzin;Sedan;Beyaz;1401 - 1600 cm3;151 - 175 HP;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-525d-xdrive-premium/eksen-auto-dan-bmw-5-25-xdrive/35285026;1.245.000 TL;29 Kasım 2025;BMW;5 Serisi;525d xDrive Premium;2012;355.000 km;Otomatik;70 lt;Station wagon;Siyah;1995 cc;218 hp;İkinci El;2 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-525d-xdrive-m-sport/kad-motors-nbt-taba-bakimli-recaro-isitma-kusursuz/35285025;1.730.000 TL;29 Kasım 2025;BMW;5 Serisi;525d xDrive M Sport;2012;220.000 km;Otomatik;70 lt;Sedan;Beyaz;1995 cc;218 hp;İkinci El;1 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-525d-xdrive-luxury/aras-garaj-degisensiz-2014-bmw-f10-kasa-525d-xdrive-luxury/35285022;1.725.000 TL;29 Kasım 2025;BMW;5 Serisi;525d xDrive Luxury;2014;249.000 km;Otomatik;Dizel;Sedan;Füme;1801 - 2000 cm3;201 - 225 HP;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-525d-xdrive-executive-m-sport/executive-m-sport-orjinal-ellenmemis-kurus-masrafsiz/35285020;1.290.000 TL;29 Kasım 2025;BMW;5 Serisi;525d xDrive Executive M Sport;2012;300.000 km;Otomatik;Dizel;Sedan;Füme;2001 - 2500 cm3;201 - 225 HP;İkinci El;2 değişen, 5 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-sx/2006-citroen-c4-orjinal-185binde/34091428;427.000 TL;29 Kasım 2025;Citroen;C4;1.6 SX;2006;185.000 km;Düz;60 lt;Hatchback/5;Gri;1587 cc;111 hp;İkinci El;1 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-5-bluehdi-feel/boyasiz-hatasiz-sadece-187-000-de-2020-model-1-5-hdi-c-elyyse/34472207;739.999 TL;29 Kasım 2025;Citroen;C-Elysee;1.5 BlueHDi Feel;2020;187.000 km;Düz;50 lt;Sedan;Beyaz;1499 cc;100 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-hdi-sx/demirkan-otomotiv-den-2010-hatasiz-boyasiz-c4-1-6-hdi-sx/35251846;395.000 TL;28 Kasım 2025;Citroen;C4;1.6 HDi SX;2010;348.000 km;Düz;Dizel;Hatchback/5;Beyaz;1401 - 1600 cm3;76 - 100 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-hdi-sx-pk/mak-motors-yeni-muayene-dizel-oto-sx-pk-dolu-paket-taksit-vade/34128991;428.000 TL;28 Kasım 2025;Citroen;C4;1.6 HDi SX PK;2008;265.000 km;Yarı Otomatik;60 lt;Hatchback/5;Gri;1560 cc;111 hp;İkinci El;2 değişen, 7 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-x-1-2-puretech-shine-bold/ms-auto-dan-2023-mdl-citroen-c4x-shine-bold-cam-tavan-kis-paket/35211865;1.385.000 TL;27 Kasım 2025;Citroen;C4 X;1.2 PureTech Shine Bold;2023;40.000 km;Otomatik;50 lt;SUV;Gri;1199 cc;132 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-5-bluehdi-feel/190-bin-pesin-geri-kalani-36-ay-kredi-senet-imkani-karta-12-vade/34673643;779.500 TL;27 Kasım 2025;Citroen;C-Elysee;1.5 BlueHDi Feel;2021;116.000 km;Düz;50 lt;Sedan;Beyaz;1499 cc;100 hp;İkinci El;1 değişen, 4 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c4-picasso-1-6-hdi-sx-pk/sahibinden-citroen-c4-picasso-1-6-hdi-sx-pk-2009-model/35179402;660.000 TL;26 Kasım 2025;Citroen;C4 Picasso;1.6 HDi SX PK;2009;144.750 km;Yarı Otomatik;60 lt;MPV;Mavi (metalik);1560 cc;111 hp;İkinci El;4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-2-puretech-feel-bold/2024-hatasiz-otomatik-c3-feel-bold/35191611;1.219.000 TL;26 Kasım 2025;Citroen;C3;1.2 PureTech Feel Bold;2024;48.000 km;Otomatik;47 lt;Hatchback/5;Kırmızı;1199 cc;112 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-4-hdi-exclusive/emre-otomotivden-1-parca-boyali-citroen-c3-1-4-hdi-exclusive-2011-model-adana/35191032;459.900 TL;26 Kasım 2025;Citroen;C3;1.4 HDi Exclusive;2011;303.000 km;Düz;50 lt;Hatchback/5;Beyaz;1398 cc;71 hp;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-xsara-picasso-2-0-exclusive/citr0en-picasso-exclusive-acilir-cam-tavan-178bin-km-oto-vites/34937914;445.000 TL;26 Kasım 2025;Citroen;Xsara;Picasso 2.0 Exclusive;2006;178.000 km;Otomatik;60 lt;MPV;Gri;1997 cc;138 hp;İkinci El;1 değişen, 8 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-bluehdi-feel/tr-nin-en-uygun-c-elysee/34625102;455.000 TL;26 Kasım 2025;Citroen;C-Elysee;1.6 BlueHDi Feel;2018;236.000 km;Düz;50 lt;Sedan;Füme;1560 cc;100 hp;İkinci El;2 değişen
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-picasso-1-6-e-hdi-intensive/2013-model-citroen-c4-picasso-hatasiz-boyasiz-cam-tavan-otomotik/32586564;910.000 TL;26 Kasım 2025;Citroen;C4 Picasso;1.6 e-HDi Intensive;2013;193.000 km;Otomatik;Dizel;MPV;Mavi;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-hdi-attraction/orcunmotors-2014-citroen-c-elysee-1-6hdi-92hp-attraction/28346637;545.000 TL;26 Kasım 2025;Citroen;C-Elysee;1.6 HDi Attraction;2014;225.000 km;Düz;48 lt;Sedan;Beyaz;1560 cc;93 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-x-1-2-puretech-max/2025-citroen-c4x-max-kis-paketi-19-000-km-hatasiz-boyasiz/35128163;1.699.000 TL;25 Kasım 2025;Citroen;C4 X;1.2 PureTech Max;2025;19.000 km;Otomatik;50 lt;SUV;Lacivert;1199 cc;132 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-4-sx/cakiroglu-dan-2003-model-citroen-c3-sx-otomatik-vites/32720913;319.900 TL;25 Kasım 2025;Citroen;C3;1.4 SX;2003;278.500 km;Otomatik;45 lt;Hatchback/5;Gri;1360 cc;76 hp;İkinci El;3 değişen, 9 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c5-1-6-hdi-fap/galeriden-citroen-c5-1-6-hdi-fap-2008-model/35103734;395.000 TL;25 Kasım 2025;Citroen;C5;1.6 HDi Fap;2008;257.000 km;Düz;Dizel;Sedan;Siyah;1401 - 1600 cm3;101 - 125 HP;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-2-puretech-feel-bold/galeriden-citroen-c3-1-2-puretech-feel-bold-2023-model-antalya/35122184;1.109.000 TL;25 Kasım 2025;Citroen;C3;1.2 PureTech Feel Bold;2023;41.000 km;Otomatik;47 lt;Hatchback/5;Gri;1199 cc;112 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-hdi-confort/degisensiz-boyasiz-masrafsiz-ilk-sahibinden-dizel-c4/35085737;605.000 TL;25 Kasım 2025;Citroen;C4;1.6 HDi Confort;2011;178.000 km;Düz;60 lt;Hatchback/5;Siyah;1560 cc;114 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-hdi-confort/2012-model-196-000-km-de-bakimli-c4/34530886;494.000 TL;25 Kasım 2025;Citroen;C4;1.6 HDi Confort;2012;196.000 km;Düz;Dizel;Hatchback/5;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;2 değişen, 7 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-2-puretech-feel-bold/polattan-2021-c3-otomatik-cift-renk-1-2-feel-bold-15-dk-kredi/34825102;1.119.000 TL;24 Kasım 2025;Citroen;C3;1.2 PureTech Feel Bold;2021;80.170 km;Otomatik;47 lt;Hatchback/5;Beyaz;1199 cc;112 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-4-hdi-sx/gebze-sezgin-otomotiv-den-tum-kredi-kartlarina-12-ay-a-kadar-vade-secenegi-cam-tavan-citroen-c3-1-4/34296688;298.500 TL;24 Kasım 2025;Citroen;C3;1.4 HDi SX;2004;300.000 km;Düz;45 lt;Hatchback/5;Gri;1398 cc;93 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-hdi-sx/gebze-sezgin-otomotiv-den-tum-kredi-kartlarina-12-ay-a-kadar-vade-secenegi-citroen-c4-1-6-hdi-sx-200/34296495;350.000 TL;24 Kasım 2025;Citroen;C4;1.6 HDi SX;2009;300.000 km;Düz;60 lt;Hatchback/5;Siyah;1560 cc;91 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-5-bluehdi-feel/hk-otomotiv-den-citroen-c-elysee/33939498;780.000 TL;23 Kasım 2025;Citroen;C-Elysee;1.5 BlueHDi Feel;2019;152.000 km;Düz;50 lt;Sedan;Beyaz;1499 cc;100 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-sx/2006-citroen-c4-1-6-sx-otomatik-vites/35039021;299.000 TL;22 Kasım 2025;Citroen;C4;1.6 SX;2006;339.000 km;Otomatik;60 lt;Hatchback/5;Mavi;1587 cc;111 hp;İkinci El;12 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-4-hdi-sx/2004-citroen-c3-sx-paket-248-000-km-kk-12-ay-taksit/33351149;315.000 TL;22 Kasım 2025;Citroen;C3;1.4 HDi SX;2004;248.000 km;Düz;Dizel;Hatchback/5;Gri;1201 - 1400 cm3;76 - 100 HP;İkinci El;1 değişen, 6 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-ami-my-ami-pop/kelaynak-citroen-ami-buggy-sifir-gibi-hatasiz/33862559;"410.000 TL
399.000 TL";21 Kasım 2025;Citroen;AMİ;My Ami Pop;2023;6.001 km;Otomatik;Elektrik;Coupe;Gri;1598 cc;80 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-picasso-1-6-hdi-sx-pk/cam-tavan-otomatik-ful-ful-c4-picasso-lansman-renk-172-binde-orj/33351350;695.000 TL;21 Kasım 2025;Citroen;C4 Picasso;1.6 HDi SX PK;2009;172.000 km;Otomatik;Dizel;MPV;Füme;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-hdi-confort/2017-model-citroen-c-elysee-1-6hdi-tertemiz-bakimli/35127295;575.000 TL;20 Kasım 2025;Citroen;C-Elysee;1.6 HDi Confort;2017;260.000 km;Düz;48 lt;Sedan;Gri;1560 cc;93 hp;İkinci El;1 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-2-puretech-you/kirbaslar-dan-hatasiz-2025-model-citroen-c4-you-paket/34231719;1.540.000 TL;16 Kasım 2025;Citroen;C4;1.2 PureTech You;2025;6.001 km;Otomatik;50 lt;Hatchback/5;Beyaz;1199 cc;132 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-5-bluehdi-feel/sadece69-999-km-de-nokta-boyasiz-hatasiz-2022-model1-5-hdicelyse/34748673;874.999 TL;15 Kasım 2025;Citroen;C-Elysee;1.5 BlueHDi Feel;2022;69.999 km;Düz;50 lt;Sedan;Beyaz;1499 cc;100 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-2-puretech-feel-bold/arsa-otomotivden-hatasiz-boyasiz-ciziksiz-7-bin-km-citroen-c3/34750744;1.225.000 TL;13 Kasım 2025;Citroen;C3;1.2 PureTech Feel Bold;2024;7.000 km;Otomatik;47 lt;Hatchback/5;Kırmızı;1199 cc;112 hp;İkinci El;Tamamı orjinal
