Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Boya-değişen
241500.0;Hyundai;Accent;1.3 LX;1998.0;325.000 km;;;;1201 - 1400 cm3;76 - 100 HP;Sedan;Belirtilmemiş
275000.0;Hyundai;Accent;1.5 CRDi Admire;2003.0;300.000 km;;;;1493 cc;82 hp;Sedan;Belirtilmemiş
265000.0;Hyundai;Accent;1.3 LX;1999.0;187.500 km;;;;1341 cc;86 hp;Sedan;Belirtilmemiş
225000.0;Hyundai;Accent;1.5 CRDi Admire;2005.0;336.000 km;;;;1493 cc;82 hp;Sedan;Belirtilmemiş
225000.0;Hyundai;Accent;1.5 CRDi Admire;2005.0;336.000 km;;;;1493 cc;82 hp;Sedan;Belirtilmemiş
1425000.0;Hyundai;i20;1.0 T-GDI Elite;2024.0;16.700 km;;;;-;-;Hatchback/5;Belirtilmemiş
235000.0;Hyundai;Accent;1.5 CRDi Admire;2005.0;277.000 km;;;;1493 cc;82 hp;Sedan;2 boyalı
1100000.0;Hyundai;i20;1.4 CVVT Elite;2017.0;92.000 km;;;;;;Hatchback/5;1 boyalı
997000.0;Hyundai;i20;1.4 MPI Jump;2022.0;168.000 km;;;;1368 cc;100 hp;Hatchback/5;Tamamı orjinal
650000.0;Hyundai;Accent Blue;1.6 CRDI Mode Plus;2014.0;216.600 km;;;;1582 cc;136 hp;Sedan;3 değişen, 9 boyalı
1350000.0;Hyundai;i20;1.4 MPI Style;2024.0;16.000 km;;;;1201 - 1400 cm3;76 - 100 HP;Hatchback/5;Tamamı orjinal
608000.0;Hyundai;Accent Blue;1.6 CRDI Biz;2013.0;214.500 km;;;;1582 cc;128 hp;Sedan;3 boyalı
510000.0;Hyundai;Accent Era;1.5 CRDi Team;2009.0;198.000 km;;;;1493 cc;110 hp;Sedan;4 boyalı
540000.0;Hyundai;Accent Era;1.6 Expo Platinum;2010.0;217.000 km;;;;1599 cc;112 hp;Sedan;1 değişen
480000.0;Hyundai;Accent Era;1.5 CRDi-VGT Team;2009.0;200.000 km;;;;1493 cc;110 hp;Sedan;3 değişen, 1 boyalı
1165000.0;Hyundai;i20;1.4 MPI Jump;2023.0;61.300 km;;;;1368 cc;100 hp;Hatchback/5;Belirtilmemiş
580000.0;Hyundai;Getz;1.4 DOHC AB AC;2007.0;182.600 km;;;;1399 cc;97 hp;Hatchback/5;3 boyalı
900000.0;Hyundai;Accent Blue;1.6 CRDI Mode Plus;2017.0;185.500 km;;;;1582 cc;136 hp;Sedan;Belirtilmemiş
440000.0;Hyundai;Getz;1.3 GLS;2004.0;205.000 km;;;;1341 cc;82 hp;Hatchback/5;1 değişen, 1 boyalı
240000.0;Hyundai;Accent;1.5 GLS;1999.0;322.000 km;;;;1495 cc;92 hp;Sedan;Belirtilmemiş
210000.0;Hyundai;Accent;1.5 LX;1998.0;280.000 km;;;;1341 cc;75 hp;Sedan;Belirtilmemiş
475000.0;Hyundai;i20;1.4 CRDi Team;2011.0;217.000 km;;;;1396 cc;75 hp;Hatchback/5;4 boyalı
610000.0;Hyundai;i20;1.4 CRDi Jump;2015.0;262.000 km;;;;1396 cc;90 hp;Hatchback/5;4 boyalı
285000.0;Hyundai;Getz;1.3 GLS;2005.0;305.000 km;;;;1341 cc;82 hp;Hatchback/5;3 değişen, 9 boyalı
285000.0;Hyundai;Getz;1.3 GLS;2005.0;305.000 km;;;;1341 cc;82 hp;Hatchback/5;3 değişen, 9 boyalı
125000.0;Hyundai;Excel;1.5 GLS;1992.0;580.000 km;;;;1468 cc;71 hp;Sedan;12 boyalı
615000.0;Hyundai;i20;1.2 MPI Style;2015.0;126.000 km;;;;5001 - 5500 cm3;226 - 250 HP;Hatchback/5;1 boyalı
295000.0;Hyundai;Getz;1.4 DOHC HY KLM;2007.0;198.000 km;;;;1399 cc;97 hp;Hatchback/5;11 boyalı
815000.0;Hyundai;i20;1.2 MPI Jump;2017.0;95.500 km;;;;1248 cc;84 hp;Hatchback/5;Belirtilmemiş
1173500.0;Hyundai;Elantra;1.6 CRDi Style Plus;2018.0;205.000 km;;;;1582 cc;136 hp;Sedan;4 boyalı
1099000.0;Hyundai;i20;1.4 MPI Style;2023.0;24.000 km;;;;1368 cc;100 hp;Hatchback/5;1 boyalı
1135000.0;Hyundai;i20;1.4 MPI Elite;2015.0;63.000 km;;;;1368 cc;100 hp;Hatchback/5;4 boyalı
430000.0;Hyundai;i10;1.1 Select;2010.0;212.000 km;;;;;;Hatchback/5;Belirtilmemiş
317500.0;Hyundai;Getz;1.5 CRDi GL Active;2005.0;285.000 km;;;;1493 cc;82 hp;Hatchback/5;Belirtilmemiş
595000.0;Hyundai;i20;1.4 CRDi Jump;2014.0;291.000 km;;;;1396 cc;90 hp;Hatchback/5;3 değişen, 3 boyalı
180000.0;Hyundai;Accent;1.3 GLS;1998.0;295.000 km;;;;1341 cc;75 hp;Hatchback/5;Belirtilmemiş
495000.0;Hyundai;Accent Era;1.4 Team;2010.0;296.000 km;;;;1399 cc;97 hp;Sedan;Tamamı orjinal
570000.0;Hyundai;i10;1.0 D-CVVT Style;2015.0;189.000 km;;;;998 cc;65 hp;Hatchback/5;2 boyalı
975000.0;Hyundai;i20;1.4 MPI Elite;2015.0;152.000 km;;;;1368 cc;100 hp;Hatchback/5;1 değişen, 1 boyalı
790000.0;Hyundai;Elantra;1.6 CRDi Style;2014.0;180.000 km;;;;1582 cc;136 hp;Sedan;Tamamı orjinal
1083000.0;Hyundai;i20;1.4 MPI Style;2017.0;95.000 km;;;;1368 cc;100 hp;Hatchback/5;Tamamı orjinal
475000.0;Hyundai;Accent Era;1.5 CRDi-VGT Team;2011.0;310.000 km;;;;1493 cc;110 hp;Sedan;Belirtilmemiş
425000.0;Hyundai;Accent Era;1.6 Expo Platinum;2009.0;501.000 km;;;;1599 cc;112 hp;Sedan;1 değişen, 12 boyalı
800000.0;Hyundai;i20;1.4 CRDi Jump;2015.0;175.000 km;;;;1396 cc;90 hp;Hatchback/5;Belirtilmemiş
1040000.0;Audi;A3;A3 Sportback 1.6 TDI Attraction;2012.0;158.460 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;105 hp;Hatchback/3;Tamamı orjinal
1495000.0;Audi;A4;A4 Sedan 1.4 TFSI Design;2015.0;124.000 km;Yarı Otomatik;54 lt;Beyaz;1395 cc;150 hp;Sedan;2 değişen, 1 boyalı
1699999.0;Audi;A4;A4 Sedan 2.0 TDI Dynamic;2017.0;279.000 km;Yarı Otomatik;40 lt;Beyaz;1968 cc;190 hp;Sedan;Tamamı orjinal
1850000.0;Audi;A6;A6 Sedan 2.0 TDI;2015.0;260.000 km;Yarı Otomatik;65 lt;Beyaz;1968 cc;190 hp;Sedan;Belirtilmemiş
1255000.0;Audi;A4;A4 Sedan 2.0 TFSI Quattro;2011.0;170.000 km;Yarı Otomatik;65 lt;Siyah;1984 cc;211 hp;Sedan;1 değişen, 3 boyalı
2300000.0;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016.0;185.000 km;Yarı Otomatik;65 lt;Beyaz;1968 cc;190 hp;Sedan;5 boyalı
1275000.0;Audi;A4;A4 Sedan 2.0 TDI;2014.0;241.000 km;Otomatik;63 lt;Beyaz;1968 cc;150 hp;Sedan;3 boyalı
1090000.0;Audi;A3;A3 Sportback 1.6 TDI Ambition;2015.0;264.000 km;Otomatik;Dizel;Siyah;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 değişen, 1 boyalı
370000.0;Audi;A3;A3 Hatchback 1.6 Ambition;1999.0;285.000 km;Otomatik;LPG & Benzin;Siyah;1401 - 1600 cm3;101 - 125 HP;Hatchback/3;Tamamı orjinal
1969500.0;Audi;A4;A4 Sedan 1.4 TFSI Design;2015.0;55.000 km;Yarı Otomatik;54 lt;Siyah;1395 cc;150 hp;Sedan;Tamamı orjinal
1090000.0;Audi;A4;A4 Sedan 2.0 TDI;2015.0;309.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;176 - 200 HP;Sedan;1 değişen, 3 boyalı
1085000.0;Audi;A3;A3 Sportback 1.6 TDI Attraction;2012.0;143.000 km;Yarı Otomatik;55 lt;Siyah;1598 cc;105 hp;Hatchback/5;5 boyalı
1269000.0;Audi;A3;A3 Sportback 1.6 TDI Attraction;2014.0;130.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;Belirtilmemiş
1135000.0;Audi;A3;A3 Sedan 1.0 TFSI Dynamic;2016.0;192.000 km;Yarı Otomatik;50 lt;Beyaz;999 cc;116 hp;Sedan;4 değişen
1750000.0;Audi;A6;A6 Sedan 2.0 TDI;2014.0;245.000 km;Otomatik;Dizel;Siyah;1801 - 2000 cm3;176 - 200 HP;Sedan;4 boyalı
3275000.0;Audi;A5;A5 Sportback 40 TDI Quattro Advanced;2020.0;130.000 km;Yarı Otomatik;58 lt;Siyah;1968 cc;204 hp;-;Belirtilmemiş
3675000.0;Audi;A5;A5 Sportback 40 TDI Quattro S Line;2021.0;79.900 km;Otomatik;Dizel;Mavi;1801 - 2000 cm3;201 - 225 HP;Hatchback/5;Tamamı orjinal
865000.0;Audi;A3;A3 Sportback 1.6 Ambition;2008.0;188.000 km;Yarı Otomatik;55 lt;Siyah;1595 cc;102 hp;Hatchback/3;Tamamı orjinal
1945000.0;Audi;A3;A3 Sportback 35 TFSI Advanced;2022.0;54.000 km;Yarı Otomatik;50 lt;Siyah;1498 cc;150 hp;Hatchback/5;1 değişen, 1 boyalı
1440000.0;Audi;A3;A3 Sportback 30 TFSI Dynamic;2019.0;117.500 km;Otomatik;Benzin;Beyaz;1200 cm3' e kadar;101 - 125 HP;Hatchback/5;2 boyalı
1075000.0;Audi;A4;A4 Sedan 2.0 TDI Quattro;2013.0;269.000 km;Yarı Otomatik;63 lt;Siyah;1968 cc;177 hp;Sedan;Tamamı orjinal
1365000.0;Audi;A3;A3 Sedan 1.6 TDI S Line;2015.0;225.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;110 hp;Sedan;3 boyalı
1290000.0;Audi;A3;A3 Sedan 1.6 TDI Dynamic;2017.0;190.000 km;Yarı Otomatik;50 lt;Siyah;1598 cc;116 hp;Sedan;1 değişen, 4 boyalı
850000.0;Audi;A6;A6 Sedan 3.0 TDI Quattro;2005.0;380.000 km;Otomatik;80 lt;Gri (Gümüş);2967 cc;233 hp;Sedan;2 değişen
5385000.0;Audi;A5;A5 Sportback 40 TDI Quattro S Line;2022.0;99.000 km;Yarı Otomatik;58 lt;Gri;1968 cc;204 hp;Hatchback/5;Tamamı orjinal
1685000.0;Audi;A6;A6 Sedan 2.0 TDI;2012.0;198.000 km;Otomatik;65 lt;Beyaz;1968 cc;177 hp;Sedan;3 boyalı
2019900.0;Audi;A3;A3 Sedan 35 TFSI Advanced;2022.0;158.500 km;Otomatik;Hibrit;Gri;1401 - 1600 cm3;126 - 150 HP;Sedan;Tamamı orjinal
2395000.0;Audi;A6;A6 Sedan 2.0 TDI Quattro;2018.0;270.000 km;Yarı Otomatik;65 lt;Siyah;1968 cc;190 hp;Sedan;1 boyalı
532000.0;Audi;A3;A3 Sportback 1.6 Ambition;2006.0;226.000 km;Düz;55 lt;Siyah;1595 cc;102 hp;Hatchback/3;1 değişen, 10 boyalı
1425000.0;Audi;A3;A3 Sportback 1.6 TDI Design Line;2017.0;195.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;Belirtilmemiş
1700000.0;Audi;A4;A4 Sedan 1.4 TFSI Dynamic;2016.0;302.000 km;Yarı Otomatik;54 lt;Siyah;1395 cc;150 hp;Sedan;4 boyalı
1090000.0;Audi;A3;A3 Sedan 1.6 TDI Ambition;2015.0;249.000 km;Otomatik;Dizel;Siyah;1401 - 1600 cm3;101 - 125 HP;Sedan;Tamamı orjinal
1145000.0;Audi;A4;A4 Sedan 2.0 TDI;2011.0;191.000 km;Otomatik;65 lt;Beyaz;1968 cc;143 hp;Sedan;1 değişen, 3 boyalı
1180000.0;Audi;A4;A4 Sedan 2.0 TDI;2013.0;249.000 km;Otomatik;63 lt;Siyah;1968 cc;150 hp;Sedan;Tamamı orjinal
2100000.0;Audi;S;S3 2.0 TFSI Quattro;2014.0;170.000 km;Otomatik;Benzin;Siyah;1801 - 2000 cm3;276 - 300 HP;Sedan;2 boyalı
1179000.0;Audi;A3;A3 Sportback 1.6 TDI Ambition;2013.0;156.700 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;7 boyalı
1515000.0;Audi;A3;A3 Sedan 1.6 TDI Ambiente;2015.0;115.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;Tamamı orjinal
2425000.0;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016.0;235.000 km;Yarı Otomatik;65 lt;Gri;1968 cc;190 hp;Sedan;3 boyalı
1149000.0;Audi;A6;A6 Sedan 2.0 TDI;2012.0;372.000 km;Otomatik;65 lt;Beyaz;1968 cc;177 hp;Sedan;1 değişen
1320000.0;Audi;A4;A4 Sedan 2.0 TDI;2015.0;224.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;126 - 150 HP;Sedan;3 boyalı
2125000.0;Audi;A3;A3 Sportback 35 TFSI Advanced;2023.0;69.000 km;Yarı Otomatik;50 lt;Beyaz;1498 cc;150 hp;Hatchback/5;Tamamı orjinal
1235000.0;Audi;A3;A3 Sedan 1.6 TDI Ambition;2013.0;207.500 km;Yarı Otomatik;50 lt;Siyah;1598 cc;105 hp;Sedan;3 boyalı
1655000.0;Audi;A3;A3 Sportback 1.6 TDI Ambiente;2016.0;132.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;110 hp;Hatchback/5;Tamamı orjinal
3110000.0;Audi;A4;A4 Sedan 45 TFSI Quattro Advanced;2020.0;110.000 km;Otomatik;Benzin;Siyah;1801 - 2000 cm3;251 - 275 HP;Sedan;Tamamı orjinal
1769000.0;Audi;A4;A4 Sedan 1.4 TFSI Design;2017.0;187.000 km;Yarı Otomatik;54 lt;Gri;1395 cc;150 hp;Sedan;3 boyalı
2555000.0;Audi;A3;A3 Sportback 35 TFSI Advanced;2025.0;6.001 km;Otomatik;Hibrit;Beyaz;1401 - 1600 cm3;151 - 175 HP;Coupe;Tamamı orjinal
1379900.0;Audi;A3;A3 Sedan 1.0 TFSI Dynamic;2016.0;145.000 km;Yarı Otomatik;50 lt;Beyaz;999 cc;116 hp;Sedan;Tamamı orjinal
1150000.0;Audi;A3;A3 Sedan 1.6 TDI Ambition;2013.0;194.000 km;Yarı Otomatik;50 lt;Füme;1598 cc;105 hp;Sedan;1 değişen, 5 boyalı
1800000.0;Audi;A4;A4 Sedan 1.4 TFSI Dynamic;2017.0;221.000 km;Yarı Otomatik;54 lt;Siyah;1395 cc;150 hp;Sedan;Tamamı orjinal
2049000.0;Audi;A3;A3 Sedan 35 TFSI Advanced;2022.0;114.000 km;Otomatik;Benzin;Siyah;1401 - 1600 cm3;126 - 150 HP;Sedan;Tamamı orjinal
1299999.0;Audi;A3;A3 Sedan 1.6 TDI Design Line;2018.0;196.000 km;Otomatik;Dizel;Mavi;;;Sedan;2 değişen, 4 boyalı
730000.0;Audi;A3;A3 Sportback 1.4 TFSI Attraction;2009.0;303.000 km;Yarı Otomatik;55 lt;Siyah;1390 cc;125 hp;Hatchback/5;10 boyalı
1450000.0;Audi;A3;A3 Sedan 1.6 TDI Dynamic;2017.0;149.600 km;Yarı Otomatik;50 lt;Gri;1598 cc;116 hp;Sedan;4 boyalı
1635000.0;Audi;A3;A3 Sedan 30 TDI Dynamic;2019.0;198.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;116 hp;Sedan;1 değişen
1050000.0;Audi;A3;A3 Sedan 1.6 TDI Ambition;2013.0;285.000 km;Yarı Otomatik;50 lt;Gri;1598 cc;105 hp;Sedan;7 boyalı
1825000.0;Audi;A3;A3 Sedan 1.5 TFSI Sport Line;2020.0;95.000 km;Otomatik;Benzin;Gri;;;Sedan;1 değişen
1920000.0;Audi;A5;A5 Sportback 2.0 TDI Quattro;2015.0;180.000 km;Yarı Otomatik;63 lt;Beyaz;1968 cc;177 hp;Hatchback/5;1 boyalı
810000.0;Audi;A3;A3 Sportback 1.6 Sportback Standart;2006.0;132.000 km;Otomatik;55 lt;Mavi;1595 cc;102 hp;Hatchback/5;Belirtilmemiş
1690000.0;Audi;A3;A3 Sedan 30 TDI Design;2019.0;187.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;116 hp;Sedan;Belirtilmemiş
700000.0;Audi;A4;A4 Sedan 1.8 T;2006.0;280.000 km;Otomatik;70 lt;Siyah;1781 cc;163 hp;Sedan;Belirtilmemiş
1110000.0;Audi;A3;A3 Sportback 1.4 TFSI Ambition;2012.0;132.000 km;Yarı Otomatik;55 lt;Beyaz;1390 cc;125 hp;Hatchback/3;1 değişen
1450000.0;Audi;A4;A4 Sedan 1.4 TFSI Sport;2016.0;237.000 km;Yarı Otomatik;54 lt;Mavi;1395 cc;150 hp;Sedan;2 boyalı
655000.0;Audi;A3;A3 Sportback 1.6 Standart;2008.0;338.000 km;Otomatik;55 lt;Mavi;1595 cc;102 hp;Hatchback/3;Belirtilmemiş
1450000.0;Audi;A3;A3 Sportback 1.6 TDI Dynamic;2016.0;102.000 km;Yarı Otomatik;50 lt;Siyah;1598 cc;110 hp;Hatchback/5;4 boyalı
2150000.0;Audi;A4;A4 Sedan 1.4 TFSI Design;2018.0;62.266 km;Yarı Otomatik;54 lt;Beyaz;1395 cc;150 hp;Sedan;2 değişen
1780000.0;Audi;A6;A6 Sedan 2.0 TDI;2013.0;234.000 km;Otomatik;65 lt;Beyaz;1968 cc;177 hp;Sedan;Belirtilmemiş
1650000.0;Audi;A6;A6 Sedan 2.0 TDI;2014.0;325.000 km;Yarı Otomatik;65 lt;Siyah;1968 cc;190 hp;Sedan;3 boyalı
890000.0;Audi;A6;A6 Sedan 2.0 TDI;2011.0;385.000 km;Otomatik;65 lt;Gri;1998 cc;177 hp;Sedan;9 boyalı
1250000.0;Audi;A5;A5 Sportback 2.0 TDI;2012.0;380.000 km;Otomatik;65 lt;Siyah;1968 cc;177 hp;Hatchback/5;2 değişen, 4 boyalı
355900.0;Audi;A3;A3 Hatchback 1.6 Attraction;2003.0;311.000 km;Otomatik;LPG & Benzin;Siyah;1401 - 1600 cm3;101 - 125 HP;Hatchback/3;1 değişen, 11 boyalı
2950000.0;Audi;A5;A5 Sportback 2.0 TDI Quattro;2019.0;150.000 km;Yarı Otomatik;58 lt;Füme;1968 cc;190 hp;Hatchback/5;Tamamı orjinal
1050000.0;Audi;A3;A3 Sedan 1.6 TDI Ambition;2015.0;295.000 km;Yarı Otomatik;50 lt;Siyah;1598 cc;110 hp;Sedan;Belirtilmemiş
460000.0;Audi;A3;A3 Sportback 1.6 Ambition;2003.0;278.000 km;Otomatik;55 lt;Gri (Gümüş);1595 cc;101 hp;Hatchback/5;Belirtilmemiş
400000.0;Audi;A4;A4 Sedan 1.6;2004.0;340.000 km;Düz;70 lt;Bej;1595 cc;102 hp;Sedan;Tamamı boyalı
2450000.0;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016.0;210.000 km;Yarı Otomatik;65 lt;Siyah;1968 cc;190 hp;Sedan;Tamamı orjinal
1250000.0;Audi;A6;A6 Sedan 2.0 TDI;2011.0;234.000 km;Otomatik;70 lt;Gri (Gümüş);1968 cc;170 hp;Sedan;2 değişen, 2 boyalı
870000.0;Audi;A6;A6 Sedan 2.0 TDI;2010.0;315.000 km;Otomatik;70 lt;Siyah;1968 cc;170 hp;Sedan;2 boyalı
1420000.0;Audi;A3;A3 Sedan 1.6 TDI Dynamic;2017.0;177.000 km;Yarı Otomatik;50 lt;Siyah;1598 cc;116 hp;Sedan;Tamamı orjinal
1200000.0;Audi;A3;A3 Sportback 1.6 TDI Ambiente;2015.0;247.000 km;Yarı Otomatik;50 lt;Bej;1598 cc;110 hp;Hatchback/5;1 değişen, 2 boyalı
1800000.0;Audi;A6;A6 Sedan 2.0 TDI;2013.0;214.000 km;Otomatik;65 lt;Beyaz;1968 cc;177 hp;Sedan;1 değişen, 1 boyalı
800000.0;Audi;A6;A6 Sedan 2.0 TDI;2009.0;303.000 km;Otomatik;70 lt;Siyah;1968 cc;170 hp;Sedan;Belirtilmemiş
2250000.0;Audi;A6;A6 Sedan 2.0 TDI;2015.0;197.500 km;Yarı Otomatik;65 lt;Beyaz;1968 cc;190 hp;Sedan;Belirtilmemiş
3990000.0;Audi;S;S3 2.0 TFSI Quattro;2023.0;28.000 km;Yarı Otomatik;55 lt;Kırmızı;1984 cc;310 hp;Sedan;Tamamı orjinal
2395000.0;Audi;A6;A6 Sedan 3.0 TDI Quattro;2015.0;189.467 km;Otomatik;Dizel;Siyah;2501 - 3000 cm3;251 - 275 HP;Sedan;5 boyalı
12500000.0;Audi;A8;50 TDI Quattro Long;2022.0;85.000 km;Otomatik;72 lt;Siyah;2967 cc;286 hp;Sedan;Tamamı orjinal
5725000.0;Audi;A6;E-Tron;2025.0;8.500 km;Otomatik;Elektrik;Gri;-;326 - 350 HP;Hatchback/5;Tamamı orjinal
4200000.0;Audi;A6;A6 Sedan 40 TDI Quattro Design;2020.0;82.000 km;Yarı Otomatik;63 lt;Siyah;1968 cc;204 hp;Sedan;Tamamı orjinal
5350000.0;Audi;A6;A6 Sedan 40 TDI Quattro Advanced;2023.0;56.000 km;Yarı Otomatik;63 lt;Siyah;1968 cc;204 hp;Sedan;Tamamı orjinal
2490000.0;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016.0;155.000 km;Yarı Otomatik;65 lt;Siyah;1968 cc;190 hp;Sedan;4 boyalı
1450000.0;Audi;A5;A5 Sportback 2.0 TFSI Quattro;2011.0;316.000 km;Otomatik;Benzin;Siyah;1801 - 2000 cm3;201 - 225 HP;Hatchback/5;Tamamı orjinal
4680000.0;Audi;A6;A6 Sedan 40 TDI Quattro Advanced;2022.0;52.000 km;Otomatik;Dizel;Siyah;2001 - 2500 cm3;201 - 225 HP;Sedan;Tamamı orjinal
2345000.0;Audi;A5;A5 Sportback 1.4 TFSI Sport;2017.0;162.000 km;Otomatik;Benzin;Beyaz;1201 - 1400 cm3;126 - 150 HP;Hatchback/5;Belirtilmemiş
4165000.0;Audi;A6;A6 Sedan 40 TDI Quattro Design;2020.0;145.000 km;Yarı Otomatik;63 lt;Siyah;1968 cc;204 hp;Sedan;Tamamı orjinal
4395000.0;Audi;A6;A6 Sedan 40 TDI Quattro Sport;2020.0;94.800 km;Yarı Otomatik;63 lt;Gri;1968 cc;204 hp;Sedan;1 boyalı
3560000.0;Audi;A6;A6 Sedan 40 TDI Quattro Design;2020.0;168.000 km;Yarı Otomatik;63 lt;Lacivert;1968 cc;204 hp;Sedan;6 boyalı
2460000.0;Audi;A5;A5 Sportback 1.4 TFSI Design;2017.0;130.000 km;Otomatik;Benzin;Gri;1201 - 1400 cm3;126 - 150 HP;Hatchback/5;1 değişen
3579750.0;Audi;A6;A6 Sedan 40 TDI Quattro Design;2019.0;199.000 km;Yarı Otomatik;63 lt;Siyah;1968 cc;204 hp;Sedan;Belirtilmemiş
1185000.0;Audi;A5;A5 Sportback 2.0 TDI;2011.0;235.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;126 - 150 HP;Hatchback/5;2 değişen, 2 boyalı
4585000.0;Audi;A5;A5 Sportback 40 TDI Quattro S Line;2023.0;25.000 km;Yarı Otomatik;58 lt;Füme;1968 cc;204 hp;Hatchback/5;Tamamı orjinal
1245000.0;Audi;A6;A6 Sedan 2.0 TDI;2012.0;395.000 km;Otomatik;Dizel;Siyah;1801 - 2000 cm3;176 - 200 HP;Sedan;3 boyalı
769000.0;Audi;A6;A6 Sedan 2.0 TDI;2011.0;385.000 km;Otomatik;Dizel;Siyah;1801 - 2000 cm3;151 - 175 HP;Sedan;Tamamı orjinal
1750000.0;Audi;A6;A6 Sedan 2.0 TDI;2013.0;238.000 km;Otomatik;Dizel;Siyah;1801 - 2000 cm3;176 - 200 HP;Sedan;Belirtilmemiş
2100000.0;Audi;A6;A6 Sedan 2.0 TDI;2012.0;177.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;176 - 200 HP;Sedan;Belirtilmemiş
1525000.0;Audi;A6;A6 Sedan 2.0 TDI;2014.0;320.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;176 - 200 HP;Sedan;2 değişen, 7 boyalı
975000.0;Audi;A4;A4 Sedan 2.0 TDI;2011.0;269.000 km;Otomatik;Dizel;Siyah;1801 - 2000 cm3;126 - 150 HP;Sedan;5 boyalı
995000.0;Audi;A4;A4 Sedan 2.0 TDI;2012.0;270.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;176 - 200 HP;Sedan;Belirtilmemiş
1537000.0;Audi;A5;A5 Sportback 2.0 TFSI Quattro;2012.0;162.000 km;Otomatik;Benzin;Beyaz;1801 - 2000 cm3;201 - 225 HP;Hatchback/5;Belirtilmemiş
2150000.0;Audi;A6;A6 Sedan 2.0 TDI;2012.0;132.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;176 - 200 HP;Sedan;Tamamı orjinal
610000.0;Audi;A6;A6 Sedan 2.0 TDI;2008.0;414.000 km;Otomatik;Dizel;Füme;1801 - 2000 cm3;126 - 150 HP;Sedan;Belirtilmemiş
1400000.0;Audi;A4;A4 Sedan 2.0 TDI;2013.0;195.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;176 - 200 HP;Sedan;2 değişen, 3 boyalı
1359000.0;Audi;A4;A4 Sedan 2.0 TDI;2015.0;200.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;126 - 150 HP;Sedan;2 boyalı
1289000.0;Audi;A4;A4 Sedan 2.0 TDI;2014.0;199.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;126 - 150 HP;Sedan;3 boyalı
3269000.0;Audi;A4;A4 Sedan 40 TDI Quattro Advanced;2023.0;47.200 km;Yarı Otomatik;58 lt;Siyah;1968 cc;204 hp;Sedan;5 boyalı
3339500.0;Audi;A4;A4 Sedan 40 TDI Quattro Advanced;2022.0;49.497 km;Yarı Otomatik;58 lt;Siyah;1968 cc;204 hp;Sedan;Belirtilmemiş
2679000.0;Audi;A4;A4 Sedan 40 TDI Advanced;2020.0;160.000 km;Otomatik;Dizel;Mavi;1801 - 2000 cm3;201 - 225 HP;Sedan;Tamamı orjinal
3075000.0;Audi;A4;A4 Sedan 40 TDI Quattro Advanced;2020.0;125.000 km;Otomatik;Hibrit;Siyah;1801 - 2000 cm3;201 - 225 HP;Sedan;Tamamı orjinal
5650000.0;Audi;A5;A5 Coupe 2.0 TDI Quattro;2024.0;12.396 km;Otomatik;Dizel;Siyah;1801 - 2000 cm3;201 - 225 HP;Sedan;Tamamı orjinal
4650000.0;Audi;A5;A5 Sedan;2024.0;17.000 km;Otomatik;Benzin;Mavi;1801 - 2000 cm3;201 - 225 HP;Sedan;Tamamı orjinal
1697500.0;Audi;A4;A4 Sedan 1.4 TFSI Dynamic;2016.0;180.000 km;Yarı Otomatik;54 lt;Beyaz;1395 cc;150 hp;Sedan;1 boyalı
755000.0;Audi;A3;A3 Sportback 1.6 Ambition;2006.0;250.000 km;Düz;55 lt;Beyaz;1595 cc;102 hp;Hatchback/3;1 değişen
1730000.0;Audi;A4;A4 Sedan 1.4 TFSI Design;2018.0;198.650 km;Yarı Otomatik;54 lt;Siyah;1395 cc;150 hp;Station wagon;Tamamı orjinal
